movieId,title,genres
103048,"Kings of Summer, The (2013)",Comedy
103055,The Big Wedding (2013),Comedy
103059,Hannah Arendt (2012),Drama
103075,"Purge, The (2013)",Crime|Horror|Thriller
103083,"Reluctant Fundamentalist, The (2012)",Drama
103107,20 Feet from Stardom (Twenty Feet from Stardom) (2013),Documentary
103135,Looking for Palladin (2008),Comedy
103137,"Bling Ring, The (2013)",Crime|Drama
103141,Monsters University (2013),Adventure|Animation|Comedy
103162,"6 Month Rule (Six Month Rule, The) (2011)",Comedy
103175,From the East (D'Est) (1993),Documentary
2679,Finding North (1998),Comedy|Drama|Romance
103210,Fullmetal Alchemist: The Sacred Star of Milos (2011),Action|Adventure|Animation
103219,Maniac (2012),Horror|Thriller
103228,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX
103249,World War Z (2013),Action|Drama|Horror|IMAX
103253,Elysium (2013),Action|Drama|Sci-Fi|IMAX
103255,Dirty Wars (2013),Documentary|War
103269,Unconditional (2012),Drama
103271,Sign 'o' the Times (1987),Documentary|Musical
103275,We Steal Secrets: The Story of WikiLeaks (2013),Documentary
103279,What Maisie Knew (2012),Drama
103288,"Revisionaries, The (2012)",Documentary
103306,Europa Report (2013),Sci-Fi|Thriller
103335,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX
103339,White House Down (2013),Action|Drama|Thriller|IMAX
103341,"World's End, The (2013)",Action|Comedy|Sci-Fi
103361,Back to 1942 (2012) ,Drama|IMAX
103366,Redemption (Hummingbird) (2013),Action|Crime|Thriller
103372,"Heat, The (2013)",Action|Comedy|Crime
103384,"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX
103388,My Perestroika (2010),Documentary
103449,Passion (2012),Crime|Drama|Mystery|Thriller
103474,How to Make Money Selling Drugs (2013),Documentary
103483,V/H/S/2 (2013),Horror|Thriller
103539,The Spectacular Now (2013),Comedy|Drama|Romance
103541,Thanks for Sharing (2012),Comedy|Drama
103554,"Hijacking, A (Kapringen) (2012)",Drama|Thriller
103561,Big Star: Nothing Can Hurt Me (2012),Documentary
103570,Dead Man's Burden (2012),Western
103606,Stuck in Love (2012),Comedy|Drama|Romance
103611,How to Live Forever (2009),Documentary
103624,Fruitvale Station (2013),Drama
103639,Bhaag Milka Bhaag (2013),Drama
103651,Tai Chi Hero (2012),Action|Comedy|Drama|Fantasy|Sci-Fi|IMAX
103655,R.I.P.D. (2013),Action|Comedy|Fantasy
103665,Ip Man: The Final Fight (2013),Action|Drama
103671,Joker (2012),Comedy
103685,"Field in England, A (2013)",Drama|Fantasy|Thriller|War
103688,"Conjuring, The (2013)",Horror|Thriller
103755,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy
103772,"Wolverine, The (2013)",Action|Adventure|Fantasy|Sci-Fi
103801,Drinking Buddies (2013),Comedy|Drama|Romance
103810,Red 2 (2013),Action|Comedy|Crime|Thriller
103849,New World (Shin-sae-gye) (2013),Thriller
103883,2 Guns (2013),Action|Comedy|Crime
103923,Aloha Summer (1988),Comedy|Drama
103935,Hell and Back Again (2011),Documentary|Drama|War
103966,Lost in Thailand (Ren zai jiong tu zhi tai jiong) (2012),Adventure|Comedy|Drama
103974,Our Nixon (2013),Documentary
103978,Darling Companion (2012),Drama
103980,Blue Jasmine (2013),Drama
103984,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama
103994,Only the Young (2012),Documentary
104033,"Love, Marilyn (2012)",Documentary
104061,Battle for Brooklyn (2011),Documentary
104074,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy
104076,"Smurfs 2, The (2013)",Animation|Children|Comedy
104078,Alan Partridge: Alpha Papa (2013),Comedy
104085,Class of 1999 (1990),Action|Horror|Sci-Fi
104089,Computer Chess (2013),Comedy
104093,"Attack, The (2012)",Drama
104137,Prince Avalanche (2013),Comedy|Drama
104211,We're the Millers (2013),Comedy|Crime
104218,Grown Ups 2 (2013),Comedy
104231,Drug War (Du zhan) (2012),Crime
104239,Farmageddon (2011),Documentary
104241,Kick-Ass 2 (2013),Action|Comedy|Crime
104243,Riddick (2013),Action|Sci-Fi|Thriller|IMAX
104245,Planes (2013),Adventure|Animation|Comedy
104272,Blackfish (2013),Documentary
104274,Paranoia (2013),Drama|Thriller
104283,"Wind Rises, The (Kaze tachinu) (2013)",Animation|Drama|Romance
104303,Jobs (2013),Drama
104309,Moving the Mountain (1994),Documentary
104312,"Mortal Instruments: City of Bones, The (2013)",Action|Adventure|Drama|IMAX
104314,Hitler's Children (2011),Documentary
104319,"First Grader, The (2010)",Drama
104321,Touchy Feely (2013),Drama
104337,Lee Daniels' The Butler (2013),Drama
104339,In a World... (2013),Comedy
104350,Terms and Conditions May Apply (2013),Documentary
104356,Museum Hours (2013),Drama
104361,Ain't Them Bodies Saints (2013),Drama
104374,About Time (2013),Drama|Fantasy|Romance
104379,Chennai Express (2013),Action|Adventure|Comedy
104406,Fill the Void (Lemale et ha'halal) (2012),Drama
104457,You're Next (2011),Horror|Thriller
104588,"Little Traitor, The (2007)",Drama
104631,Adore (2013),Drama|Romance
104669,Simon Killer (2012) ,Drama
104671,Dracula (Dracula 3D) (2012),Horror|Romance|Thriller
104712,Instructions Not Included (No se Aceptan Devoluciones) (2013),Comedy|Drama
104726,Koch (2012),Documentary
104728,One Direction: This Is Us (2013),Documentary
104736,Closed Circuit (2013),Crime|Drama|Mystery
104757,Evocateur: The Morton Downey Jr. Movie (2012),Documentary
104760,Getaway (2013),Action|Crime
104762,"Teacher, A (2013)",Drama
104774,Three Worlds (Trois mondes) (2012),Drama
104807,I Am (2010),Documentary
104823,Hunky Dory (2011),Drama|Musical
104841,Gravity (2013),Action|Sci-Fi|IMAX
104849,Lisa (1990),Drama|Thriller
104863,What If (2013),Comedy|Drama|Romance
104875,"History of Future Folk, The (2012)",Adventure|Comedy|Musical|Sci-Fi
104879,Prisoners (2013),Drama|Mystery|Thriller
104881,"Out of the Furnace (Dust to Dust) (Low Dweller, The) (2013)",Drama|Thriller
104906,Austenland (2013),Comedy|Romance
104908,Insidious: Chapter 2 (2013),Horror|Thriller
104910,"Ultimate Life, The (2013)",Drama
104913,Rush (2013),Action|Drama
104925,"Family, The (2013)",Action|Comedy|Crime
104944,Short Term 12 (2013),Drama
104947,At Any Price (2012),Drama|Thriller
104954,Joy of Sex (1984),Comedy|Romance
104959,Aurora Borealis (2005),Drama|Romance
104971,Imaginary Witness: Hollywood and the Holocaust (2004) ,Documentary
104975,Salinger (2013),Documentary
104996,Table No.21 (2013),Drama|Thriller
104998,Paradise: Faith (Paradies: Glaube) (2012),Drama
105028,Post Tenebras Lux (2012),Drama
105037,"To Do List, The (2013)",Comedy
105073,Officer Down (2013),Crime|Drama
105084,Grand Masti (2013),Comedy|Drama|Romance
105086,Battle of the Year (2013),Musical
105117,Off Beat (1986),Comedy|Romance
105119,Out On A Limb (1992),Comedy
105121,Inescapable (2012),Action|Drama|War
105128,Casting By (2012),Documentary
105155,America the Beautiful (2007) ,Documentary
105159,Alps (Alpeis) (2011),Drama
105193,Bastards (Les salauds) (2013),Drama
105197,Nebraska (2013),Adventure|Drama
105206,Amsterdamned (1988),Action|Horror|Thriller
105211,Enough Said (2013),Comedy|Drama|Romance
105213,Don Jon (2013),Comedy|Drama|Romance
105215,Scatter My Ashes at Bergdorf's (2013),Documentary
105246,Mood Indigo (L'écume des jours) (2013),Drama|Fantasy
105254,Crystal Fairy & the Magical Cactus and 2012 (2013),Adventure|Comedy
105328,America the Beautiful 2: The Thin Commandments (2011) ,Documentary
105338,Kabul Express (2006),Action|Comedy|Drama|Thriller
105351,Runner Runner (2013),Crime|Drama|Thriller
105355,Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama|Romance
105357,Tyler Perry's Temptation: Confessions of a Marriage Counselor (2013),Drama
105364,Something in the Air (Après Mai) (2012),Action|Drama
105368,I Declare War (2012),Action|Comedy|Drama
105375,"German Doctor, The (Wakolda) (2013)",Drama|Thriller
105410,Angel (1984),Action|Crime|Thriller
105412,Favela Rising (2005),Documentary
105420,Parkland (2013),Drama
105429,Inequality for All (2013),Documentary
105453,On the Job (2013),Action|Drama
105468,Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy
105477,Talaash (2012),Crime|Drama|Mystery
105484,Nobody Else But You (Poupoupidou) (2011),Comedy|Crime|Mystery
105492,Dirty (2005),Crime|Drama|Thriller
105504,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX
105531,"Wall, The (Die Wand) (2012)",Drama|Fantasy
105575,Look (2007),Drama
105585,Machete Kills (Machete 2) (2013),Action|Crime|Thriller
105593,Filth (2013),Comedy|Crime|Drama
105597,Romeo and Juliet (2013),Drama|Romance
105599,Drona (2008),Action|Adventure|Fantasy|Musical
105620,Baggage Claim (2013),Comedy
105653,Escape Plan (2013),Action|Mystery|Thriller
105703,Haute Cuisine (2012),Drama
105715,Just Wright (2010),Comedy|Romance
105731,Carrie (2013),Drama|Horror
105742,"Fifth Estate, The (2013)",Drama|Thriller
105755,"Counselor, The (2013)",Crime|Drama|Thriller
105799,"Unbelievers, The (2013)",Documentary
105801,Escape From Tomorrow (2013),Drama|Fantasy|Horror
105835,"Double, The (2013)",Comedy|Drama|Thriller
,No Title,
105844,12 Years a Slave (2013),Drama
105855,"Right Kind of Wrong, The (2013)",Comedy|Romance
105863,Child's Pose (2013),Drama
105869,Kill Your Darlings (2013),Crime|Drama|Romance|Thriller
105884,Being Cyrus (2005),Comedy|Drama|Thriller
105906,Watermarks (2004),Documentary
105918,Kimjongilia (2009),Documentary
105952,Spinning Plates (2012),Documentary
105954,All Is Lost (2013),Action|Adventure|Drama
105972,"Little Help, A (2010)",Comedy|Drama
105976,Bad Medicine (1985),Comedy
105985,Man on a Mission: Richard Garriott's Road to the Stars (2010),Documentary
106002,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX
106030,"Last Days on Mars, The (2013)",Horror|Sci-Fi
106046,The Escape Artist (1982),Crime|Drama
106052,Death by China (2012) ,Documentary
106062,Jackass Presents: Bad Grandpa (2013),Comedy
106072,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX
106092,Disfigured (2008),Drama
106100,Dallas Buyers Club (2013),Drama
106144,"Selfish Giant, The (2013)",Drama
106163,"Touch of Sin, A (Tian zhu ding) (2013)",Drama
106195,How I Live Now (2013),Action|Drama|Thriller
106202,Free The Mind (2012),Documentary
106204,Pieta (2013),Drama
106214,What If ... (2010),Drama
106226,Clandestine Childhood (2011),Drama
106230,Free Radicals:  A History of Experimental Film (2012),Documentary
106234,Great Expectations (2012),Drama
106236,Somm (2012),Documentary
106240,Free Birds (2013),Action|Adventure|Animation|Children|Comedy|Sci-Fi
106286,Bailey's Billion$ (Bailey's Billions) (Bailey) (2005),Children|Comedy
106330,Last Vegas (2013),Comedy|Drama|Romance
106332,Muscle Shoals (2013),Documentary
106336,So Young (Zhi wo men zhong jiang shi qu de qing chun) (2013),Drama
106371,Back Roads (1981),Adventure|Comedy|Romance
106376,"Lords of Discipline, The (1983)",Thriller
106405,Making the Boys (2011) ,Documentary
106421,"Institute, The (2013)",Documentary
106438,Philomena (2013),Comedy|Drama
106441,"Book Thief, The (2013)",Children|Drama|War
106443,"Best Man Holiday, The (2013)",Comedy|Drama
106452,Ida (2013),Drama
106487,The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi|IMAX
106489,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX
106491,47 Ronin (2013),Action|Adventure|Fantasy
106540,Delivery Man (2013),Comedy
106542,Charlie Countryman (2013),Action|Comedy|Romance
106592,"Happy Poet, The (2010)",Comedy|Drama|Romance
106594,Red Flag (2012),Comedy|Drama|Romance
106624,Twice Born (Venuto al mondo) (2012),Drama|Romance|War
106696,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance
106766,Inside Llewyn Davis (2013),Drama
106782,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama
106785,Homefront (2013),Action|Crime|Thriller
106839,Mandela: Long Walk to Freedom (2013),Drama
106841,August: Osage County (2013),Comedy|Drama
106877,My Piece of the Pie (Ma part du gâteau) (2011),Comedy|Drama
106883,All is Bright (2013),Comedy|Drama
106889,Tim's Vermeer (2013),Documentary
106892,After Tiller (2013),Documentary
106916,American Hustle (2013),Crime|Drama
106918,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama
106920,Her (2013),Drama|Romance|Sci-Fi
106983,Young & Beautiful (2013),Drama
107002,Linsanity (2013),Documentary
107052,"Punk Singer, The (2013)",Documentary
107067,Pianomania (2009),Documentary
107069,Lone Survivor (2013),Action|Drama|Thriller|War
107096,Three Stars (2010),Documentary
107117,"Armstrong Lie, The (2013)",Documentary
107141,Saving Mr. Banks (2013),Comedy|Drama
107196,Is the Man Who Is Tall Happy? (2013),Animation|Documentary
107217,The Nutcracker in 3D (2009),Action|Children|Fantasy|Musical
107241,Cowboy del Amor (2005),Documentary
107295,"Last Ride, The (2012)",Drama
107297,Hava Nagila: The Movie (2012),Comedy|Documentary|Musical
107302,"Perfect Man, A (2013)",Drama
107309,Una Noche (2012),Drama
107314,Oldboy (2013),Action|Drama|Mystery
107348,Anchorman 2: The Legend Continues (2013),Comedy
107350,Escape Fire: The Fight to Rescue American Healthcare (2012),Documentary
107354,Good Ol' Freda (2013),Documentary
107406,Snowpiercer (2013),Action|Drama|Sci-Fi
107481,Free Style (2008),Drama
107539,In the Fog (V tumane) (2012),Drama|War
107557,Fun Size (2012),Comedy
107630,High School (2010),Comedy
107649,Borgman (2013),Thriller
107702,Grudge Match (2013),Comedy
107704,Justin Bieber's Believe (2013),Documentary
107707,Dhoom (2004),Action|Crime|Musical|Romance
107716,"Citizen, The (2012)",Drama
107756,A.C.O.D. (2013),Comedy
107769,Paranormal Activity: The Marked Ones (2014),Horror|Thriller
107771,Only Lovers Left Alive (2013),Drama|Horror|Romance
107842,Short Eyes (1977),Drama
107881,Greenwich Village: Music That Defined a Generation (2012) ,Documentary
107916,Yves Saint Laurent (2014),Drama|Romance
107949,"Invisible Woman, The (2013)",Drama|Romance
107953,Dragon Ball Z: Battle of Gods (2013),Action|Animation|Fantasy|IMAX
107987,Diana (2013),Drama|Romance
107990,"We and the I, The (2012)",Drama
108078,Chinese Puzzle (Casse-tête chinois) (2013),Comedy|Romance
108143,Cutie and the Boxer (2013),Documentary
108149,At Berkeley (2013),Documentary
108156,Ride Along (2014),Action|Comedy
108188,Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX
108190,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX
108212,Saint Laurent (2014),Drama|Romance
108220,"Square, The (Al Midan) (2013)",Documentary
108243,Devil's Due (2014),Horror
108282,"First Power, The (1990)",Crime|Horror|Thriller
108318,"Single Shot, A (2013)",Crime|Drama|Film-Noir|Thriller
108425,Hello Herman (2012),Drama
108445,Concussion (2013),Drama
108468,Decoding Annie Parker (2013),Drama
108508,Mother of George (2013),Drama
108514,Yeh Jawaani Hai Deewani (2013),Comedy|Drama|Musical|Romance
108516,Visitors (2013),Documentary
108575,Dear Mr. Watterson (2013),Documentary
108595,Over Your Cities Grass Will Grow (2010),Documentary
108660,Deceptive Practice: The Mysteries and Mentors of Ricky Jay (2012),Documentary
108689,"I, Frankenstein (2014)",Action|Fantasy|Sci-Fi|IMAX
108715,Better Living Through Chemistry (2014),Comedy|Drama
108727,Nymphomaniac: Volume I (2013),Drama
108729,Enemy (2013),Mystery|Thriller
108760,Big Bad Wolves (2013),Crime|Thriller
108778,Stranger by the Lake (L'inconnu du lac) (2013),Drama|Romance
108780,Labor Day (2013),Drama|Romance
108825,"Young and Prodigious T.S. Spivet, The (L'extravagant voyage du jeune et prodigieux T.S. Spivet) (2013)",Adventure|Children|Drama
108899,Gloria (2013),Comedy|Drama
108928,"Monuments Men, The (2014)",Action|Drama|War
108932,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy
108938,Aliyah (Alyah) (2012) ,Drama
108940,"Road, The (2011)",Crime|Drama|Horror|Thriller
108945,RoboCop (2014),Action|Crime|Sci-Fi|IMAX
108949,"Art of the Steal, The (2013)",Crime
108981,Nymphomaniac: Volume II (2013),Drama|Mystery
108993,American Anthem (1986),Drama
109042,Knights of Badassdom (2013),Adventure|Comedy|Fantasy
109064,"Trials of Muhammad Ali, The (2013)",Documentary
109066,You Ain't Seen Nothin' Yet (Vous n'avez encore rien vu) (2012),Drama
109072,Sabotage (2014),Action|Crime|Drama
109157,"Long Way Down, A (2014)",Comedy|Drama
109181,Adult World (2013),Comedy
109187,"Zero Theorem, The (2013)",Drama|Fantasy|Sci-Fi
109189,Endless Love (2014),Drama|Romance
109191,Winter's Tale (2014),Drama|Fantasy|Mystery
109241,On the Other Side of the Tracks (De l'autre côté du périph) (2012),Action|Comedy|Crime
109243,Joe (2013),Drama
109280,"Summit, The (2012)",Documentary
109295,Cold Comes the Night (2013),Crime|Drama|Thriller
109321,"Painting, The (Tableau, Le) (2011)",Animation
109372,About Last Night (2014),Comedy|Romance
109374,"Grand Budapest Hotel, The (2014)",Comedy|Drama
109376,Cuban Fury (2014),Comedy
109383,"Oversimplification of Her Beauty, An (2012)",Animation|Comedy|Drama|Romance
109385,Informant (2012),Documentary
109452,Omar (2013),Drama|Romance
109455,Highway (2014) ,Crime|Drama|Romance
109463,7 Boxes (2012),Thriller
109468,Prêt à tout (2014),Comedy
109472,Grand Piano (2013),Mystery|Thriller
109483,That Awkward Moment (2014),Comedy|Romance
109485,"Inevitable Defeat of Mister & Pete, The (2013)",Drama
109487,Interstellar (2014),Sci-Fi|IMAX
109492,"Last of the Unjust, The (Dernier des injustes, Le) (2013)",Documentary
109569,3 Days to Kill (2014),Action|Crime|Drama
109578,Non-Stop (2014),Action|Mystery|Thriller
109580,"Look of Love, The (2013)",Comedy|Drama
109616,Fire in the Blood (2013),Documentary
109629,Breathe In (2013),Drama|Romance
109635,Pandora's Promise (2013),Documentary
109673,300: Rise of an Empire (2014),Action|Drama|War|IMAX
109687,Particle Fever (2013),Documentary
109720,Contracted (2013),Drama|Horror|Thriller
109723,"Bag Man, The (2014)",Crime|Drama|Thriller
109728,Kai Po Che! (2013),Drama
109740,Obvious Child (2014),Comedy|Romance
109742,Cheap Thrills (2013),Comedy|Thriller
109846,Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy
109848,Under the Skin (2013),Horror|Sci-Fi|Thriller
109850,Need for Speed (2014),Action|Crime|Drama|IMAX
109853,Barefoot (2014),Comedy|Drama|Romance
109864,Veronica Mars (2014),Comedy|Crime|Drama
109895,Bad Words (2013),Comedy
109897,Son of God (2014),Drama
109910,Blind Date (2007),Comedy|Drama|Romance
109935,The Artist and the Model (2012),Drama
109963,"French Minister, The (Quai d'Orsay) (2013)",Comedy
109968,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),Action|Drama
109989,On My Way (Elle s'en va) (2013),Comedy|Drama
110030,"Bless Me, Ultima (2013)",Drama|War
87279,Brotherhood  (2010),Crime|Drama|Thriller
110090,Bloodfist (1989),Action
110102,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX
110104,Pioneer (Pionér) (2013),Thriller
110110,Starred Up (2013),Drama
110127,Noah (2014),Adventure|Drama|IMAX
110130,"Nut Job, The (2014)",Adventure|Animation|Children|Comedy
110159,April Showers (2009),Drama
110171,Gabrielle (2013),Drama|Romance
110194,Mistaken for Strangers (2013),Comedy|Documentary
110198,Don't Stop Believin': Everyman's Journey (2012),Documentary
110200,Blank City (2010),Documentary
110223,"Prisoner of Zenda, The (1979)",Adventure|Comedy
110273,Diplomacy (Diplomatie) (2014),Drama|War
110295,"Legend of Hercules, The (2014)",Action|Adventure
110297,Muppets Most Wanted (2014),Adventure|Comedy|Crime
110322,Dom Hemingway (2014),Comedy|Crime|Drama
110324,"Missing Picture, The (L'image manquante) (2013)",Documentary
110346,Blood Ties (2013),Crime|Drama|Thriller
110380,Nitro Circus: The Movie (2012),Action|Comedy|Documentary
110387,"Unknown Known, The (2013)",Documentary
110453,Draft Day (2014),Drama
110459,Girls Against Boys (2012) ,Crime|Thriller
110461,We Are the Best! (Vi är bäst!) (2013),Children|Comedy|Drama
110501,The Raid 2: Berandal (2014),Action|Crime|Thriller
110548,"Loving Story, The (2011)",Documentary
110553,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX
110557,Graceland (2012),Crime|Drama|Thriller
110586,Calvary (2014),Comedy|Drama
110588,"Iran Job, The (2012)",Documentary
110591,Oculus (2013),Horror
110603,God's Not Dead (2014),Drama
110611,Cold in July (2014),Drama|Thriller
110655,Rio 2 (2014),Adventure|Animation|Children|Comedy
110678,Bears (2014),Documentary
110718,Fading Gigolo (2013),Comedy
110730,Transcendence (2014),Drama|Sci-Fi|IMAX
110750,Heaven Is for Real (2014),Drama
110765,Pulling Strings (2013),Comedy|Romance
110771,"Other Woman, The (2014)",Comedy|Romance
110773,"Haunted House 2, A (2014)",Comedy|Horror
110796,Le Week-End (2013),Comedy|Drama
110809,Vampire Academy (2014),Action|Comedy|Fantasy
110813,Girl on a Bicycle (2013),Comedy|Romance
110826,Brick Mansions (2014),Action|Crime|Drama
110858,Firstborn (1984),Drama|Thriller
110867,Conquest 1453 (Fetih 1453) (2012),Action|Adventure|Drama|War
110871,"Rocket, The (2013)",Drama
110882,Locke (2013),Drama
110968,Pompeii (2014),Action|Adventure|Drama
111048,"Good Day to Be Black & Sexy, A (2008)",Drama|Romance
111113,Neighbors (2014),Comedy
111142,"Resurrection, A (2013)",Horror|Thriller
111235,Jodorowsky's Dune (2013),Documentary|Sci-Fi
111249,Belle (2013),Drama
111251,"Immigrant, The (2013)",Drama|Romance
111264,"Wild Life, The (1984)",Comedy|Drama
111283,Tonight You're Mine (2011),Comedy|Drama
111310,Hide in Plain Sight (1980),Drama
111320,Mom's Night Out (2014),Comedy
111332,Viola (2012),Drama
111360,Lucy (2014),Action|Sci-Fi
111362,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi
111364,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX
111373,Lovely Molly (2011),Horror
111375,Walk of Shame (2014),Comedy
111384,Blue Ruin (2013),Thriller
111387,Palo Alto (2013),Drama
111389,Kid Cannabis (2014),Drama
111439,Legends of Oz: Dorothy's Return (2014),Animation|Children|Musical
111443,Chef (2014),Comedy
111551,Afflicted (2013),Horror|Sci-Fi|Thriller
111553,Interior. Leather Bar. (2013),Drama
111592,Birth of the Living Dead (2013),Documentary
111617,Blended (2014),Comedy
111622,Begin Again (2013),Comedy|Romance
111624,Kelly & Cal (2014),Comedy|Drama
111647,12 O'Clock Boys (2013),Documentary
111659,Maleficent (2014),Action|Adventure|Children|IMAX
111661,"Two Faces of January, The (2014)",Thriller
111663,Zombeavers (2014),Action|Comedy|Horror
111680,At Middleton (2013),Comedy|Romance
111691,"Passage, The (1979)",Action|Drama|War
111732,"Dance of Reality, The (Danza de la realidad, La) (2013)",Drama|Fantasy
111743,A Million Ways to Die in the West (2014),Comedy|Western
111757,I Like Killing Flies (2004),Documentary
111759,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX
111778,Tracks (2013),Adventure|Drama
111781,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller
111813,Narco Cultura (2013),Documentary
111817,Jimi: All Is by My Side (2013),Drama
111852,Generation Iron (2013),Documentary
111880,Liv & Ingmar (2012),Documentary
111887,Bettie Page Reveals All (2012),Documentary
111913,Lilting (2014),Drama
111921,The Fault in Our Stars (2014),Drama|Romance
111924,"Grand Seduction, The (2013)",Comedy
111931,Raze (2013),Action|Horror
111944,Black Nativity (2013),Drama|Musical
111995,Jayne Mansfield's Car (2012),Drama
4484,Camille Claudel (1988),Drama
112066,"Letter to Momo, A (Momo e no tegami) (2011)",Animation|Drama
112070,Maps to the Stars (2014),Drama
112138,22 Jump Street (2014),Action|Comedy|Crime
112171,"Equalizer, The (2014)",Action|Crime|Thriller
112173,For Ellen (2012),Drama
112175,How to Train Your Dragon 2 (2014),Action|Adventure|Animation
112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama
112236,Broadway Idiot (2013),Documentary|Musical
112275,For No Good Reason (2012),Documentary
112288,Coming Home (Gui lai) (2014),Drama
112290,Boyhood (2014),Drama
112303,Think Like a Man Too (2014),Comedy|Romance
112316,Jersey Boys (2014),Drama|Musical
112334,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",Documentary
112338,Anita (2013),Documentary
112370,Transformers: Age of Extinction (2014),Action|Adventure|Sci-Fi
112399,Finding Vivian Maier (2013),Documentary
112421,Frank (2014),Comedy|Drama|Mystery
112434,In Bloom (Grzeli nateli dgeebi) (2013),Drama
112436,Very Good Girls (2014),Drama
112460,Planes: Fire & Rescue (2014),Adventure|Animation|Comedy
112469,Elaine Stritch: Shoot Me (2013),Documentary|Musical
112495,Let the Fire Burn (2013),Documentary
112497,Tammy (2014),Comedy
112506,Radio Free Albemuth (2010),Drama|Sci-Fi
112550,White God (Fehér isten) (2014),Drama
112552,Whiplash (2014),Drama
112556,Gone Girl (2014),Drama|Thriller
112582,Life Itself (2014),Documentary
112623,Dawn of the Planet of the Apes (2014),Sci-Fi
112650,Watercolors (2008),Drama|Romance
112655,No One Lives (2012),Horror|Thriller
112657,Unraveled (2011),Documentary
112727,Deliver Us from Evil (2014),Crime|Horror|Thriller
112729,If I Were You (2012),Comedy|Drama
112731,"Saratov Approach, The (2013)",Action|Drama
112735,Charlie's Country (2013),Drama
112749,And So It Goes (2014),Comedy|Drama|Romance
112788,Sex Tape (2014),Comedy
112804,I Origins (2014),Drama|Sci-Fi
112811,"Front Line, The (Go-ji-jeon) (2011)",Drama|War
112818,"Purge: Anarchy, The (2014)",Action|Horror|Thriller
112850,Words and Pictures (2013),Comedy|Drama|Romance
112852,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
112866,"Strange Color Of Your Body's Tears, The (L'étrange couleur des larmes de ton corps) (2013)",Mystery|Thriller
112868,"Signal, The (2014)",Sci-Fi|Thriller
112890,Jimmy's Hall (2014),Drama
112897,The Expendables 3 (2014),Action|Adventure
112905,Goliyon Ki Raasleela Ram-Leela (2013),Drama|Romance
112907,"Villain, The (Ek Villain) (2014)",Action|Romance|Thriller
112909,Kites (2010),Action|Drama|Romance
112911,Hercules (2014),Action|Adventure
112929,Paradise: Hope (Paradies: Hoffnung) (2013),Drama
112940,A Most Wanted Man (2014),Thriller
112946,Wish I Was Here (2014),Comedy|Drama
112959,Go for Sisters (2013),Crime|Drama
112974,C.O.G. (2013),Comedy|Drama
113037,Finding Bliss (2009),Comedy|Romance
113060,Call of the Wild (Call of the Wild 3D) (2009),Adventure|Children|Drama
113062,Hellion (2014),Drama|Thriller
113064,"Trip to Italy, The (2014)",Comedy|Drama
113068,For a Woman (Pour une femme) (2013),Drama|Romance|War
113071,Earth to Echo (2014),Adventure|Children|Sci-Fi
113073,Two Lives (Zwei Leben) (2012),Drama|Thriller
113089,Maidentrip (2014),Documentary
113103,Step Up All In (2014),Drama|Musical|Romance
113188,"Rover, The (2014)",Crime|Drama
113207,Get on Up (2014),Drama|Musical
113209,"Last Mogul, The (2005)",Documentary
113216,"Suspect, The (Yong-eui-ja) (2013)",Action|Thriller
113220,"Dog, The (2013)",Documentary
113225,Magic in the Moonlight (2014),Comedy|Drama|Romance
113238,And While We Were Here (2012),Drama
113275,The Hundred-Foot Journey (2014),Comedy|Drama
113315,Zero Motivation (Efes beyahasei enosh) (2014),Comedy|Drama
113345,Jupiter Ascending (2015),Action|Adventure|Sci-Fi
113348,Teenage Mutant Ninja Turtles (2014),Action|Adventure|Comedy
